scenario_group,valve_context,thickness_mm,pore_index_0_1,degradation_half_life_months,material_risk_index_0_1,morphology_index_0_1,target_gradient_mmHg,predicted_gradient_mmHg,effective_orifice_area_cm2,residual_Mw_12m_percent,integration_12m_index_0_1,region_specificity_hinge_belly_ratio,regurgitation_fraction_percent,failure_risk_0_1,objective_score,feasible,result_type,gradient_closeness,safety_score,pareto_efficient
full_data_informed,aortic_high_pressure,0.6109061842782372,0.8507592548934999,68.05775616436887,0.07916727446675345,0.6845019488343121,32.75,35.20476487791558,2.286131736670356,85.96921845176033,0.8226031947242097,6.6547858049886885,11.803420836417086,0.03892334158117208,0.592988846889233,1,scenario_model_generated_from_literature_calibrated_priors,0.9250453472392189,0.961076658418828,0
biology_only,aortic_high_pressure,0.4705787491932176,0.6167955970502017,54.09816301309178,0.268723946074657,0.5334162500435765,32.75,32.23602082883553,2.4148217570657673,87.45668402770264,0.8340712217784801,5.914881613038826,10.343017880293463,0.07727700540630854,0.592727513239904,1,scenario_model_generated_from_literature_calibrated_priors,0.9843059795064283,0.9227229945936914,0
biology_only,aortic_high_pressure,0.7221518992073181,0.8248337218563087,59.529195556365956,0.08816827145708876,0.6506304803989227,32.75,37.17760278663745,2.0155031362817297,88.12262714177538,0.8663041968093607,3.677421169112142,6.241403264055159,0.046298051317905084,0.5925592210156293,1,scenario_model_generated_from_literature_calibrated_priors,0.8648060217820626,0.9537019486820949,1
biology_only,aortic_high_pressure,0.5595442188722632,0.9492614916130759,57.18846459038645,0.40659306980964355,0.7615686075780703,32.75,29.496435696811773,2.4974061731466874,85.11611646761585,0.8842592523952045,6.529695189915431,10.60298111645263,0.07861501487726803,0.5924408993511131,1,scenario_model_generated_from_literature_calibrated_priors,0.9006545250934892,0.9213849851227319,0
full_data_informed,aortic_high_pressure,0.45916348291965503,0.6855741348946649,69.2400927270996,0.007470529257284058,0.5324784555325753,32.75,27.159748052729025,2.4780145301043275,88.23675095409388,0.8083941184946606,3.383699170449785,10.872835393238715,0.05507675203414924,0.5923591194106316,1,scenario_model_generated_from_literature_calibrated_priors,0.8293052840527947,0.9449232479658508,0
biology_only,aortic_high_pressure,0.6196310337003309,0.7462147502463556,63.55350704207134,0.23771515288955716,0.7716681753859702,32.75,32.78681624762882,2.1871081769186715,85.53701663863663,0.8505134404057507,5.226029546041575,11.34514858429071,0.057661390585804155,0.5921597498130485,1,scenario_model_generated_from_literature_calibrated_priors,0.998875839767059,0.9423386094141959,1
biology_only,aortic_high_pressure,0.6476020649325933,0.9549099720733335,53.12645080260383,0.08010858714692073,0.8326344160517986,32.75,33.69213476342111,2.3157005406227653,86.59535767218618,0.8005463149223101,4.634640296999809,6.946534678163299,0.042114726422057575,0.5912869830660911,1,scenario_model_generated_from_literature_calibrated_priors,0.9712325263077524,0.9578852735779424,1
full_data_informed,aortic_high_pressure,0.5972718386048191,0.7698330236376529,67.80365867889368,0.2822845782385919,0.635962431334421,32.75,33.0275804247097,2.400802491695142,86.33896145128689,0.8334913744088208,6.023930454174044,9.072648482635628,0.07005276200798868,0.5907083356893236,1,scenario_model_generated_from_literature_calibrated_priors,0.9915242618409252,0.9299472379920113,0
full_data_informed,aortic_high_pressure,0.5515110160435915,0.8885145069417257,69.02099185676124,0.20116535211903652,0.4302958972895448,32.75,31.026115756940104,2.440506927009756,88.12259370139338,0.8054404964938227,2.599365291916849,12.86270542624078,0.03791871642754413,0.5904542783251526,1,scenario_model_generated_from_literature_calibrated_priors,0.9473623131890108,0.9620812835724559,0
full_data_informed,aortic_high_pressure,0.5626867389909902,0.9454306008270223,67.2308748541718,0.09224118748162326,0.6332029981808126,32.75,30.50722812778947,2.3258476067468217,89.44208079226549,0.8051353840073255,4.137578432375764,9.665389269092246,0.06115299500264795,0.5900634227814272,1,scenario_model_generated_from_literature_calibrated_priors,0.9315184161157091,0.9388470049973521,0
full_data_informed,aortic_high_pressure,0.50590975505138,0.7950991127405388,58.629274100988,0.11095705420151238,0.1561380076499949,32.75,30.391123530902505,2.3594922534247837,84.23493504846145,0.8191026174872982,3.9952974700397923,13.985293301622594,0.0390053949134697,0.5898599560910361,1,scenario_model_generated_from_literature_calibrated_priors,0.9279732375848093,0.9609946050865303,0
full_data_informed,aortic_high_pressure,0.5260626579878129,0.7727108891660327,63.45725631263594,0.18587726098227525,0.82027123955253,32.75,26.73058225618753,2.285880710736434,90.39226166479278,0.8639389835011163,5.651824177600775,8.945218422284212,0.0816895561908883,0.5898580879254042,1,scenario_model_generated_from_literature_calibrated_priors,0.8162009849217566,0.9183104438091116,0
biology_only,aortic_high_pressure,0.6767963131343746,0.9767265206333378,62.50118327369033,0.02740942952845239,0.5419361693731602,32.75,35.5979504398344,2.325681714233389,89.33507417881341,0.7967376972016277,4.589469822149714,8.088440963361453,0.06260239680566182,0.5890726759542069,1,scenario_model_generated_from_literature_calibrated_priors,0.9130396812264305,0.9373976031943382,0
full_data_informed,aortic_high_pressure,0.5328260105891998,0.7683221789416025,59.91123785160068,0.16532080875827482,0.6443543464540509,32.75,36.19121379411428,2.4405515079402558,88.76908891664661,0.8110628357887166,5.55336656641876,7.8176749064332025,0.04777703370032053,0.5889793087429683,1,scenario_model_generated_from_literature_calibrated_priors,0.8949247696453654,0.9522229662996795,0
full_data_informed,aortic_high_pressure,0.5542014152835264,0.8670105241780948,77.7935930139976,0.0983508030903962,0.5386034166082263,32.75,30.175598571187628,2.2915108734096377,90.83939260983486,0.797744309365676,4.310830617365899,9.932773365372356,0.045514226649440576,0.5885557985247488,1,scenario_model_generated_from_literature_calibrated_priors,0.921392322784355,0.9544857733505594,1
biology_only,aortic_high_pressure,0.5736583985798065,0.7586494529800342,29.46716935501873,0.06293078241606752,0.7505283105627251,32.75,29.064912100919226,2.295113496885347,74.7060421841927,0.8670920472488909,3.79397446588949,11.425003004522047,0.04108425040101422,0.5882946558135971,1,scenario_model_generated_from_literature_calibrated_priors,0.8874782320891367,0.9589157495989857,1
full_data_informed,aortic_high_pressure,0.6017637928721593,0.8003194706012597,67.53649005581947,0.3003981142166153,0.8633930144747423,32.75,33.1252840847372,2.348537845338462,85.37631036023882,0.8334986247041954,6.5051861803847615,5.39565248124754,0.047261146758775886,0.5882049539496805,1,scenario_model_generated_from_literature_calibrated_priors,0.98854094397749,0.9527388532412241,1
full_data_informed,aortic_high_pressure,0.5929236521842294,0.8769230542933606,60.27276977371991,0.08443980515230019,0.2692571965051072,32.75,34.08087713189937,2.4426410566713663,88.30266496831392,0.7758482733142761,4.2355720598266045,2.838461262952406,0.04478397531107588,0.5881360077454152,1,scenario_model_generated_from_literature_calibrated_priors,0.9593625303236833,0.9552160246889241,0
biology_only,aortic_high_pressure,0.6796451902537363,0.4859537561276249,68.46321921685512,0.08183338185029337,0.8737786067845066,32.75,33.036243731896235,1.948447931442142,92.14233369644923,0.8126086753968546,3.1042698542388587,17.786360212230115,0.05628338348622417,0.587973396991841,1,scenario_model_generated_from_literature_calibrated_priors,0.9912597333772142,0.9437166165137758,1
biology_only,aortic_high_pressure,0.5955337283273379,0.533810696345853,50.53148411736498,0.14401084214486867,0.7253864798178412,32.75,30.786933807208744,2.377367035279984,84.78817861496285,0.8156236558493942,5.201918051953837,14.208175516656858,0.05232860618871208,0.5869626500716975,1,scenario_model_generated_from_literature_calibrated_priors,0.9400590475483586,0.947671393811288,0
biology_only,aortic_high_pressure,0.4984131563391972,0.8823775143988039,60.68597862799428,0.2405404184078937,0.9298656275295312,32.75,29.99013566460195,2.4724084384601546,86.72526225605381,0.8315571149617959,6.005837129022347,9.624892068575523,0.08491407707034145,0.5860379164564073,1,scenario_model_generated_from_literature_calibrated_priors,0.9157293332702886,0.9150859229296585,0
biology_only,aortic_high_pressure,0.587237206929015,0.6975328039259638,57.03581973522445,0.08779801140423382,0.46211987226958584,32.75,32.63144072590435,2.3057127005615543,87.80359315683779,0.7713084952932341,5.025408096446343,8.392335465768326,0.0266958706852823,0.5855520748507517,1,scenario_model_generated_from_literature_calibrated_priors,0.9963798694932625,0.9733041293147177,1
biology_only,aortic_high_pressure,0.5619851568741391,0.9263183301485834,40.484632148286536,0.008116996216371656,0.5134032885811622,32.75,24.080204600270264,2.506193551861544,82.51807723955288,0.8335380266167052,7.724545125156775,2.1372055610794547,0.03983539373430307,0.5851379758575721,1,scenario_model_generated_from_literature_calibrated_priors,0.7352734229090157,0.9601646062656969,0
biology_only,aortic_high_pressure,0.7400551044145526,0.5789071369926717,59.27738731009981,0.08778049974755417,0.5671894392207167,32.75,38.03637758409632,2.0068823194490584,87.65997464772849,0.8637829269321142,3.731054268504126,10.159686255223258,0.06158177054488099,0.5846754432503003,1,scenario_model_generated_from_literature_calibrated_priors,0.8385838905619444,0.938418229455119,0
full_data_informed,aortic_high_pressure,0.7139284595123613,0.8469795983311107,53.49827729693222,0.007444290505396906,0.5234664293230793,32.75,37.4284665552531,2.111180210627778,83.15791103398625,0.836579786153096,4.456782685872029,10.441469840518334,0.02665361030616329,0.5846041668132367,1,scenario_model_generated_from_literature_calibrated_priors,0.8571460593815847,0.9733463896938367,1
biology_only,aortic_high_pressure,0.4539507635138259,0.4120663232654713,53.305392363004124,0.07937507001466614,0.594133424846251,32.75,31.73304283942136,2.5457337676988616,83.68312093739848,0.7755029249672096,4.624786391939521,10.34487493767119,0.05755147322305513,0.5843430379967578,1,scenario_model_generated_from_literature_calibrated_priors,0.9689478729594307,0.9424485267769449,0
hydrodynamic_only,aortic_high_pressure,0.6641135301560931,0.9360562086419896,43.21049139430759,0.3397474775553295,0.8993069751614786,32.75,33.04536814912508,2.157987965660127,81.53249680974073,0.8698204025112356,6.039579872233599,12.32012796480387,0.048098664139973,0.5840246121545432,1,scenario_model_generated_from_literature_calibrated_priors,0.9909811252175548,0.951901335860027,1
full_data_informed,aortic_high_pressure,0.5236095060664585,0.7792086776455764,63.38541581748674,0.22432768510349027,0.7455116154551422,32.75,30.867450367854364,2.4053277915087605,86.4055951092329,0.8130976463889511,2.2035605768024236,10.187423505722146,0.05844374440810566,0.5831023665599329,1,scenario_model_generated_from_literature_calibrated_priors,0.9425175684841027,0.9415562555918944,0
biology_only,aortic_high_pressure,0.5857449012412563,0.8566272720701502,56.04465407113589,0.13817128582946062,0.6496882118721692,32.75,29.054085751468385,2.394897549042677,82.06345181453474,0.8343397104906931,10.247392595574608,7.5315311606869555,0.06431175403952345,0.5829959043957131,1,scenario_model_generated_from_literature_calibrated_priors,0.8871476565333858,0.9356882459604765,0
full_data_informed,aortic_high_pressure,0.5434047626710274,0.9553062625579207,61.09531848955888,0.17636435358209665,0.3259258872775733,32.75,28.575467475991545,2.404160093579967,87.55278573933232,0.8107641932505786,3.832460017265804,6.847255389503352,0.04230718884640186,0.5821496846385127,1,scenario_model_generated_from_literature_calibrated_priors,0.8725333580455433,0.9576928111535982,0
biology_only,aortic_high_pressure,0.414250409132397,0.8555456676092303,59.78427285838752,0.04263791296288163,0.8644206054533455,32.75,23.684567586810164,2.6068098178195855,84.3847845248008,0.8208729412902662,6.234740464466891,12.059152509839606,0.05197418818579324,0.5820559836404612,1,scenario_model_generated_from_literature_calibrated_priors,0.7231929034140508,0.9480258118142068,0
biology_only,aortic_high_pressure,0.3592394478199661,0.956610856078461,79.87300706359258,0.02254551743571682,0.926415883069286,32.75,21.94549025779012,2.8095567269647006,85.41901697090367,0.7977483128213205,5.388790890050977,9.036343591591612,0.03871122863312244,0.5816998769744246,1,scenario_model_generated_from_literature_calibrated_priors,0.6700913055813777,0.9612887713668775,0
biology_only,aortic_high_pressure,0.46303463077856366,0.7263871909404013,70.30422189276742,0.06579290178098397,0.8270718485548774,32.75,27.228983694054396,2.4687281673842376,90.59386680508192,0.7843140426912362,3.6916493687375342,6.277557746004332,0.05716036810795583,0.58127849744134,1,scenario_model_generated_from_literature_calibrated_priors,0.8314193494367754,0.9428396318920442,0
biology_only,aortic_high_pressure,0.6669191707771984,0.49847006962876506,56.90164203117172,0.08408389053962248,0.6568000604629398,32.75,38.15905793231574,1.9264406913934293,83.88153202124751,0.877293268565517,5.57705511926849,12.15935405479357,0.05383222170274365,0.5806126493775234,1,scenario_model_generated_from_literature_calibrated_priors,0.8348379257308172,0.9461677782972564,0
full_data_informed,aortic_high_pressure,0.5202080247303458,0.8951929349549071,63.60712824629878,0.1958715963349392,0.3938773382812645,32.75,29.176752246459912,2.4632196926697754,87.4011725279657,0.8110218080574032,5.523481758706025,9.4822865339663,0.07432857218022015,0.5804571391161286,1,scenario_model_generated_from_literature_calibrated_priors,0.8908931983651882,0.9256714278197798,0
full_data_informed,aortic_high_pressure,0.6269866776139629,0.5114509617753704,70.43106681453565,0.15237471426325092,0.5644937449825874,32.75,33.956747190177154,2.073454769816539,89.49466791720421,0.8078875310737974,5.159610487612768,7.769729864567744,0.04396283474969418,0.5804302039979995,1,scenario_model_generated_from_literature_calibrated_priors,0.9631527575518426,0.9560371652503058,1
biology_only,aortic_high_pressure,0.5331476761847123,0.6495636720205674,71.9827215804682,0.1106541548245459,0.24345938284772248,32.75,32.14911810722278,2.3963451861648664,90.43955944887209,0.7520975658754437,2.2956191372591923,8.000191523717099,0.04689297414448456,0.5799325310895276,1,scenario_model_generated_from_literature_calibrated_priors,0.9816524612892453,0.9531070258555154,1
biology_only,aortic_high_pressure,0.7033992407740578,0.464998271789862,51.59027035937722,0.04652199706256045,0.6092472204899051,32.75,36.808218390333536,1.9731604856703848,87.3959309817203,0.829925642682677,6.178391415715836,15.33768896274741,0.03862167013194567,0.5797684351487803,1,scenario_model_generated_from_literature_calibrated_priors,0.8760849346463042,0.9613783298680543,0
full_data_informed,aortic_high_pressure,0.619220444073417,0.6157837039277062,71.76159346165382,0.03733077706402298,0.5666828211406807,32.75,33.385071475032326,2.283051651091148,88.4087102918962,0.7579917981924104,8.445997582770126,11.040265425872157,0.04291339485731041,0.5794652315279912,1,scenario_model_generated_from_literature_calibrated_priors,0.9806085045791656,0.9570866051426896,1
full_data_informed,aortic_high_pressure,0.6394100042588993,0.5196155805620398,58.5151389647865,0.08438786178756512,0.745519357822712,32.75,35.58483594243666,2.3005494292391324,86.59716746374268,0.7866060435665962,2.596550904676756,13.581328505006656,0.03073608977675592,0.5792209227547853,1,scenario_model_generated_from_literature_calibrated_priors,0.9134401238950638,0.9692639102232441,0
full_data_informed,aortic_high_pressure,0.6189824912093299,0.7715918577267105,59.23429417832098,0.11174995677710099,0.18297789713259308,32.75,33.98583236597975,2.2712901046081053,86.95765383292098,0.7849920098822338,4.883719035118449,6.533202639583491,0.045400264496467196,0.5790526466882909,1,scenario_model_generated_from_literature_calibrated_priors,0.9622646605807709,0.9545997355035328,0
biology_only,aortic_high_pressure,0.4765129743314195,0.7111196360864004,63.32234916981783,0.02936335107598398,0.6926940998902017,32.75,28.934759742593844,2.3988754438919786,86.81279480774072,0.7828605596108419,5.512598819041662,6.795213549643391,0.06064121246041363,0.5789770695186618,1,scenario_model_generated_from_literature_calibrated_priors,0.8835041142776746,0.9393587875395863,0
biology_only,aortic_high_pressure,0.5137420212782358,0.8400295636274829,43.88286808090053,0.030932851935598946,0.8218592349078484,32.75,27.67594226729042,2.61314836531566,87.2422185780449,0.7594039602719083,5.753900229062113,13.82372432732658,0.041952204955798954,0.5788641268077994,1,scenario_model_generated_from_literature_calibrated_priors,0.8450669394592495,0.958047795044201,0
